@relation house
@attribute housesize numeric
@attribute bedrooms numeric
@attribute lattitude numeric
@attribute longitude numeric
@attribute status numeric
@attribute sellingprice numeric
@data
619.0,2,18.7603,73.863,1,1729999.9
600.0,1,18.5115,73.6801,1,1740000.0
600.0,1,18.5115,73.6801,1,1740000.0
600.0,1,18.5115,73.6801,1,1740000.0
600.0,1,18.5115,73.6801,1,1740000.0
657.0,1,18.5115,73.6801,1,1740000.0
694.0,1,18.5115,73.6801,1,1750000.0
518.0,1,18.5115,73.6801,0,1750000.0
392.0,1,18.4498,73.8748,0,1750000.0
500.0,1,18.532,73.9325,1,1750000.0
520.0,1,18.532,73.9325,1,1750000.0
500.0,1,18.5971,73.7188,1,1750000.0
650.0,1,18.7603,73.863,1,1750000.0
555.0,1,18.5089,73.926,0,1750000.0
412.0,1,18.4498,73.8748,0,1750000.0
325.0,1,18.5089,73.926,0,1750000.0
503.0,1,18.5089,73.926,1,1750000.0
500.0,1,18.532,73.9325,1,1750000.0
600.0,1,18.7603,73.863,0,1750000.0
550.0,1,18.4498,73.8748,0,1750000.0
564.0,1,18.5971,73.7188,1,1750000.0
548.0,1,18.7603,73.863,1,1760000.0
588.0,1,18.4568,73.876,1,1760000.0
619.0,2,18.4568,73.876,1,1760000.0
620.0,1,18.4672,73.827,1,1770000.1
620.0,1,18.4672,73.827,1,1770000.1
644.0,1,18.4672,73.827,1,1770000.1
615.0,1,18.5115,73.6801,1,1779999.9
615.0,1,18.5115,73.6801,1,1779999.9
615.0,1,18.5115,73.6801,1,1779999.9
619.0,2,18.7603,73.863,1,1800000.0
620.0,1,18.5115,73.6801,1,1800000.0
620.0,1,18.5115,73.6801,1,1800000.0
620.0,1,18.5115,73.6801,1,1800000.0
600.0,1,18.4568,73.876,0,1800000.0
625.0,1,18.5793,73.9823,1,1800000.0
450.0,1,19.1132,73.7327,0,1800000.0
550.0,1,18.619,73.8301,0,1800000.0
592.0,1,18.619,73.8301,0,1800000.0
511.0,1,18.619,73.8301,1,1800000.0
550.0,1,18.5074,73.8076,0,1800000.0
602.0,1,18.5519,73.8953,0,1800000.0
625.0,1,18.5519,73.8953,1,1800000.0
598.0,1,18.5519,73.8953,0,1800000.0
654.0,1,18.5519,73.8953,1,1800000.0
465.0,1,18.4616,73.8505,0,1800000.0
570.0,1,18.4616,73.8505,1,1800000.0
545.0,1,18.4616,73.8505,0,1800000.0
500.0,1,18.4667,73.7803,0,1800000.0
650.0,1,18.4667,73.7803,0,1800000.0
568.0,1,18.4667,73.7803,0,1800000.0
500.0,1,19.1132,73.7327,0,1800000.0
400.0,1,18.4489,73.8418,0,1800000.0
596.0,1,18.7603,73.863,1,1800000.0
580.0,1,18.7603,73.863,0,1800000.0
551.0,1,18.7603,73.863,1,1800000.0
366.0,1,18.7603,73.863,0,1800000.0
440.0,1,18.7603,73.863,0,1800000.0
500.0,1,18.5911,73.9188,1,1800000.0
550.0,1,18.5911,73.9188,1,1800000.0
630.0,1,18.7603,73.863,0,1800000.0
512.0,1,18.7603,73.863,1,1800000.0
390.0,1,18.7603,73.863,0,1800000.0
615.0,1,18.7603,73.863,1,1800000.0
587.0,1,18.619,73.8301,1,1800000.0
590.0,1,18.5089,73.926,0,1800000.0
570.0,1,18.5089,73.926,1,1800000.0
744.0,2,18.4776,73.8573,1,1810000.0
612.0,1,18.7603,73.863,1,1810000.0
657.0,1,18.7603,73.863,1,1810000.0
565.0,1,18.7603,73.863,1,1810000.0
566.0,2,18.7603,73.863,1,1810000.0
660.0,2,18.7603,73.863,1,1810000.0
530.0,1,18.5971,73.7188,1,1820000.1
609.0,1,18.5971,73.7188,1,1820000.1
618.0,1,18.7603,73.863,1,1820000.1
619.0,2,18.7603,73.863,1,1829999.9
522.0,1,18.7603,73.863,1,1829999.9
619.0,2,18.7603,73.863,1,1829999.9
600.0,1,18.7603,73.863,1,1829999.9
572.0,1,18.7603,73.863,1,1829999.9
600.0,1,18.7603,73.863,1,1829999.9
515.0,1,18.7603,73.863,1,1829999.9
612.0,1,18.5115,73.6801,1,1840000.0
574.0,1,18.5115,73.6801,1,1840000.0
525.0,1,18.4616,73.8505,1,1840000.0
575.0,1,18.619,73.8301,1,1840000.0
577.0,1,18.619,73.8301,1,1850000.0
316.0,1,18.619,73.8301,1,1850000.0
578.0,1,18.619,73.8301,1,1850000.0
650.0,1,18.5911,73.9188,1,1850000.0
557.0,1,18.7603,73.863,0,1850000.0
510.0,1,18.4498,73.8748,0,1850000.0
640.0,2,18.5793,73.9823,0,1850000.0
640.0,2,18.5793,73.9823,0,1850000.0
540.0,1,18.4498,73.8748,1,1850000.0
560.0,1,18.5519,73.8953,0,1850000.0
550.0,1,18.6223,73.869,1,1850000.0
530.0,1,18.5781,73.8992,1,1860000.0
530.0,1,18.5835,73.8865,1,1860000.0
530.0,1,18.5971,73.7188,1,1860000.0
530.0,1,18.5971,73.7188,1,1860000.0
530.0,1,18.5971,73.7188,1,1860000.0
530.0,1,18.5835,73.8865,1,1860000.0
530.0,1,18.5835,73.8865,1,1860000.0
530.0,1,18.5835,73.8865,1,1860000.0
530.0,1,18.5391,73.8769,1,1860000.0
530.0,1,18.5053,73.9277,1,1860000.0
530.0,1,18.6223,73.869,1,1860000.0
530.0,1,18.6223,73.869,1,1860000.0
530.0,1,18.619,73.8301,1,1860000.0
530.0,1,18.532,73.9325,1,1860000.0
530.0,1,18.532,73.9325,1,1860000.0
530.0,1,18.5463,73.9033,1,1860000.0
530.0,1,18.5463,73.9033,1,1860000.0
530.0,1,18.5911,73.9188,1,1860000.0
530.0,1,18.5679,73.9143,1,1860000.0
530.0,1,18.5793,73.9823,1,1860000.0
442.0,1,18.5971,73.7188,0,1860000.0
580.0,1,18.5971,73.7188,1,1860000.0
620.0,1,18.5971,73.7188,1,1860000.0
620.0,1,18.4672,73.827,1,1860000.0
585.0,1,18.7603,73.863,1,1860000.0
623.0,1,18.7603,73.863,1,1870000.1
623.0,1,18.7603,73.863,1,1870000.1
705.0,2,18.5519,73.8953,1,1870000.1
585.0,1,18.5519,73.8953,1,1870000.1
515.0,1,18.5519,73.8953,1,1879999.9
769.0,2,18.5519,73.8953,1,1879999.9
337.0,1,18.5519,73.8953,1,1879999.9
769.0,2,18.5519,73.8953,1,1879999.9
770.0,2,18.5519,73.8953,1,1890000.0
442.0,1,18.5971,73.7188,1,1890000.0
540.0,1,18.5971,73.7188,1,1890000.0
540.0,1,18.5971,73.7188,1,1890000.0
540.0,1,18.5971,73.7188,1,1890000.0
540.0,1,18.5781,73.8992,1,1890000.0
540.0,1,18.5835,73.8865,1,1890000.0
540.0,1,18.5835,73.8865,1,1890000.0
540.0,1,18.5835,73.8865,1,1890000.0
540.0,1,18.5835,73.8865,1,1890000.0
540.0,1,18.5835,73.8865,1,1890000.0
540.0,1,18.619,73.8301,1,1890000.0
540.0,1,18.5053,73.9277,1,1890000.0
540.0,1,18.5391,73.8769,1,1890000.0
540.0,1,18.5391,73.8769,1,1890000.0
540.0,1,18.5391,73.8769,1,1890000.0
540.0,1,18.5793,73.9823,1,1890000.0
540.0,1,18.5781,73.8992,1,1890000.0
540.0,1,18.5835,73.8865,1,1890000.0
540.0,1,18.5835,73.8865,1,1890000.0
540.0,1,18.5835,73.8865,1,1890000.0
540.0,1,18.5835,73.8865,1,1890000.0
540.0,1,18.5835,73.8865,1,1890000.0
540.0,1,18.5463,73.9033,1,1890000.0
540.0,1,18.5391,73.8769,1,1890000.0
540.0,1,18.5679,73.9143,1,1890000.0
540.0,1,18.5679,73.9143,1,1890000.0
540.0,1,18.532,73.9325,1,1890000.0
540.0,1,18.532,73.9325,1,1890000.0
540.0,1,18.5053,73.9277,1,1890000.0
540.0,1,18.5835,73.8865,1,1890000.0
540.0,1,18.532,73.9325,1,1890000.0
540.0,1,18.619,73.8301,1,1890000.0
540.0,1,18.5793,73.9823,1,1890000.0
540.0,1,18.5781,73.8992,1,1890000.0
540.0,1,18.5781,73.8992,1,1890000.0
540.0,1,18.5781,73.8992,1,1890000.0
540.0,1,18.5781,73.8992,1,1890000.0
540.0,1,18.5781,73.8992,1,1890000.0
540.0,1,18.5679,73.9143,1,1890000.0
540.0,1,18.5911,73.9188,1,1890000.0
540.0,1,18.5911,73.9188,1,1890000.0
540.0,1,18.5911,73.9188,1,1890000.0
540.0,1,18.5911,73.9188,1,1890000.0
530.0,1,18.5835,73.8865,1,1890000.0
540.0,1,18.5781,73.8992,1,1890000.0
540.0,1,18.5793,73.9823,1,1890000.0
540.0,1,18.5835,73.8865,1,1890000.0
540.0,1,18.5781,73.8992,1,1890000.0
540.0,1,18.5679,73.9143,1,1890000.0
540.0,1,18.5679,73.9143,1,1890000.0
540.0,1,18.5679,73.9143,1,1890000.0
540.0,1,18.5679,73.9143,1,1890000.0
540.0,1,18.5679,73.9143,1,1890000.0
540.0,1,18.6223,73.869,1,1890000.0
540.0,1,18.6223,73.869,1,1890000.0
540.0,1,18.6223,73.869,1,1890000.0
540.0,1,18.5053,73.9277,1,1890000.0
540.0,1,18.5391,73.8769,1,1890000.0
540.0,1,18.5463,73.9033,1,1890000.0
540.0,1,18.5793,73.9823,1,1890000.0
540.0,1,18.532,73.9325,1,1890000.0
540.0,1,18.532,73.9325,1,1890000.0
540.0,1,18.619,73.8301,1,1890000.0
540.0,1,18.619,73.8301,1,1890000.0
534.0,1,18.532,73.9325,1,1890000.0
540.0,1,18.5911,73.9188,1,1890000.0
540.0,1,18.5463,73.9033,1,1890000.0
540.0,1,18.5463,73.9033,1,1890000.0
540.0,1,18.5911,73.9188,1,1890000.0
540.0,1,18.6223,73.869,1,1890000.0
550.0,1,18.6223,73.869,0,1900000.0
580.0,1,18.4422,73.8096,0,1900000.0
550.0,1,18.4422,73.8096,0,1900000.0
538.0,2,18.7603,73.863,1,1900000.0
630.0,1,18.5793,73.9823,1,1900000.0
617.0,1,18.5793,73.9823,1,1900000.0
627.0,1,18.5793,73.9823,1,1900000.0
659.0,1,18.5793,73.9823,1,1900000.0
674.0,1,18.5793,73.9823,1,1900000.0
690.0,1,18.5793,73.9823,1,1900000.0
700.0,1,18.5793,73.9823,1,1900000.0
515.0,1,18.5793,73.9823,1,1900000.0
630.0,1,18.5793,73.9823,1,1900000.0
700.0,1,18.5793,73.9823,1,1900000.0
617.0,1,18.5793,73.9823,1,1900000.0
627.0,1,18.5793,73.9823,1,1900000.0
659.0,1,18.5793,73.9823,1,1900000.0
674.0,1,18.5793,73.9823,1,1900000.0
690.0,1,18.5793,73.9823,1,1900000.0
718.0,2,18.4489,73.8418,1,1900000.0
718.0,2,18.4489,73.8418,1,1900000.0
583.0,2,18.4489,73.8418,1,1900000.0
500.0,1,18.4498,73.8748,0,1900000.0
590.0,1,18.7603,73.863,0,1900000.0
470.0,1,18.4616,73.8505,0,1900000.0
659.0,1,18.5793,73.9823,1,1900000.0
674.0,1,18.5793,73.9823,1,1900000.0
690.0,1,18.5793,73.9823,1,1900000.0
630.0,1,18.5793,73.9823,1,1900000.0
700.0,1,18.5793,73.9823,1,1900000.0
617.0,1,18.5793,73.9823,1,1900000.0
627.0,1,18.5793,73.9823,1,1900000.0
850.0,1,18.4489,73.8418,0,1900000.0
504.0,1,18.5089,73.926,0,1900000.0
535.0,1,18.5793,73.9823,0,1900000.0
560.0,1,18.5793,73.9823,0,1900000.0
