@relation house
@attribute housesize numeric
@attribute bedrooms numeric
@attribute lattitude numeric
@attribute longitude numeric
@attribute status numeric
@attribute sellingprice numeric
@data
1206.0,2,12.2967,76.645,1,5480000.0
1298.0,2,12.2967,76.645,1,5500000.0
1600.0,3,12.2967,76.645,1,5500000.0
1200.0,2,12.3081,76.6387,0,5500000.0
1500.0,2,12.3081,76.6387,1,5500000.0
1200.0,2,12.3081,76.6387,1,5500000.0
600.0,2,12.3081,76.6387,1,5500000.0
1200.0,2,12.3081,76.6387,1,5500000.0
1200.0,2,12.3081,76.6387,0,5500000.0
1100.0,2,12.3081,76.6387,1,5500000.0
1100.0,2,12.3081,76.6387,1,5500000.0
1244.0,2,12.3081,76.6387,1,5550000.0
1244.0,2,12.3081,76.6387,1,5550000.0
1100.0,2,12.3081,76.6387,0,5600000.0
1560.0,3,12.3081,76.6387,1,5670000.0
1560.0,3,12.3081,76.6387,1,5670000.0
1150.0,2,12.3081,76.6387,1,5680000.0
1183.0,2,12.3081,76.6387,1,5700000.0
1050.0,2,12.3081,76.6387,0,5700000.0
1275.0,2,12.2967,76.645,1,5770000.0
1251.0,2,12.2967,76.645,1,5790000.0
1310.0,2,12.2967,76.645,0,5800000.0
1350.0,3,12.2967,76.645,1,5800000.0
1400.0,2,12.2967,76.645,0,5800000.0
1265.0,2,12.2967,76.645,1,5820000.0
1165.0,2,12.3341,76.6282,1,5850000.0
1165.0,2,12.3341,76.6282,1,5850000.0
1170.0,2,12.3341,76.6282,1,5900000.0
1170.0,2,12.3341,76.6282,1,5900000.0
1170.0,2,12.3341,76.6282,1,5900000.0
1500.0,2,12.3341,76.6282,1,5900000.0
1481.0,3,12.3081,76.6387,1,5950000.0
1540.0,2,12.3081,76.6387,0,6000000.0
1200.0,2,12.3081,76.6387,1,6000000.0
1400.0,2,12.3081,76.6387,1,6000000.0
1200.0,2,12.3081,76.6387,1,6000000.0
1080.0,3,12.3081,76.6387,1,6000000.0
600.0,2,12.3081,76.6387,1,6000000.0
1000.0,2,12.3081,76.6387,1,6000000.0
1288.0,2,12.3081,76.6387,0,6000000.0
1354.0,3,12.2716,76.6254,1,6050000.0
1200.0,2,12.2716,76.6254,1,6200000.0
1862.0,3,12.3081,76.6387,1,6200000.0
950.0,2,12.3081,76.6387,1,6200000.0
1288.0,2,12.3081,76.6387,1,6200000.0
1640.0,3,12.3081,76.6387,1,6200000.0
1500.0,3,12.2716,76.6254,1,6200000.0
1350.0,2,12.3144,76.6398,1,6200000.0
1840.0,3,12.3144,76.6398,1,6300000.0
1288.0,2,12.3144,76.6398,1,6000000.0
1200.0,2,12.3144,76.6398,1,6000000.0
1200.0,2,12.3144,76.6398,1,6000000.0
1200.0,2,12.3144,76.6398,1,6000000.0
1200.0,2,12.3144,76.6398,0,6000000.0
1200.0,3,12.3144,76.6398,1,6000000.0
1600.0,3,12.3144,76.6398,0,6000000.0
1350.0,2,12.3144,76.6398,1,6000000.0
1260.0,2,12.3144,76.6398,1,6000000.0
1564.0,3,18.0781,77.5533,0,6000000.0
1370.0,2,12.3081,76.6387,1,6300000.0
1370.0,2,12.3081,76.6387,1,6300000.0
1784.0,3,12.3081,76.6387,1,6400000.0
1250.0,2,12.3081,76.6387,1,6400000.0
1575.0,3,18.0781,77.5533,0,6400000.0
1310.0,2,18.0781,77.5533,1,6500000.0
972.0,2,18.0781,77.5533,1,6500000.0
1350.0,2,12.3341,76.6282,1,6500000.0
1275.0,2,12.2967,76.645,1,6500000.0
950.0,3,12.2967,76.645,1,6500000.0
1310.0,2,12.2967,76.645,0,6500000.0
1900.0,3,18.0781,77.5533,0,6500000.0
950.0,3,18.0781,77.5533,1,6500000.0
1200.0,2,18.0781,77.5533,1,6500000.0
1000.0,2,18.0781,77.5533,1,6500000.0
1200.0,2,18.0781,77.5533,1,6500000.0
1275.0,2,12.2967,76.645,1,6500000.0
900.0,2,12.2967,76.645,1,6500000.0
1350.0,2,12.2967,76.645,1,6500000.0
1350.0,2,12.3341,76.6282,1,6500000.0
1700.0,3,12.3081,76.6387,1,6600000.0
1288.0,2,12.3081,76.6387,1,6600000.0
1200.0,2,12.3081,76.6387,0,6600000.0
1355.0,2,12.3341,76.6282,1,6600000.0
1338.0,2,12.3081,76.6387,1,6600000.0
1338.0,2,12.3081,76.6387,1,6600000.0
1485.0,3,12.2967,76.645,1,6660000.0
1000.0,2,12.2967,76.645,1,6700000.0
1794.0,3,12.3081,76.6387,1,6750000.0
1800.0,3,12.3081,76.6387,1,6750000.0
1200.0,2,12.3081,76.6387,1,6800000.0
1480.0,3,12.3081,76.6387,0,6800000.0
1200.0,2,12.3081,76.6387,1,6800000.0
1200.0,2,18.0781,77.5533,1,6800000.0
1200.0,3,18.0781,77.5533,1,6800000.0
1710.0,3,18.0781,77.5533,0,6800000.0
1310.0,2,18.0781,77.5533,1,6800000.0
1510.0,3,12.3341,76.6282,1,6850000.0
1510.0,3,12.3341,76.6282,1,6850000.0
1515.0,3,12.3341,76.6282,1,6900000.0
1515.0,3,12.3341,76.6282,1,6900000.0
1200.0,2,12.3341,76.6282,1,7000000.0
1400.0,4,12.3341,76.6282,0,7000000.0
1350.0,2,12.2841,76.6288,1,7000000.0
1400.0,3,12.2841,76.6288,0,7000000.0
1288.0,2,12.2841,76.6288,0,7000000.0
1350.0,2,12.2841,76.6288,1,7000000.0
1800.0,3,12.2841,76.6288,1,7000000.0
2300.0,3,12.2841,76.6288,1,7000000.0
2400.0,3,12.3341,76.6282,0,7000000.0
1620.0,3,12.3081,76.6387,1,7050000.0
1620.0,3,12.3081,76.6387,1,7050000.0
1600.0,3,12.2967,76.645,1,7150000.0
1773.0,3,12.3081,76.6387,1,7200000.0
1773.0,3,12.3081,76.6387,1,7200000.0
2000.0,3,12.3081,76.6387,0,7200000.0
1773.0,3,12.3081,76.6387,1,7200000.0
1200.0,2,12.3081,76.6387,1,7300000.0
1900.0,3,12.3081,76.6387,1,7300000.0
1470.0,3,12.3081,76.6387,1,7400000.0
2200.0,3,18.0781,77.5533,0,7400000.0
1582.0,3,18.0781,77.5533,1,7400000.0
1200.0,2,18.0781,77.5533,1,7500000.0
756.0,2,18.0781,77.5533,1,7500000.0
1530.0,4,12.3341,76.6282,0,7500000.0
1530.0,4,12.3341,76.6282,0,7500000.0
1200.0,3,12.3081,76.6387,1,7500000.0
1300.0,2,12.3341,76.6282,1,7500000.0
1530.0,4,12.3341,76.6282,0,7500000.0
1260.0,2,12.3341,76.6282,1,7730000.5
2200.0,3,12.3341,76.6282,1,7800000.0
1500.0,3,12.2716,76.6254,1,7800000.0
1325.0,2,12.2841,76.6288,1,8000000.0
1000.0,2,12.2841,76.6288,0,8000000.0
1680.0,3,12.2967,76.645,1,8000000.0
20.0,5,18.0781,77.5533,1,8000000.0
2400.0,3,12.2716,76.6254,0,8000000.0
1500.0,2,12.2716,76.6254,1,8000000.0
600.0,2,12.2716,76.6254,1,8000000.0
1500.0,2,12.2716,76.6254,0,8000000.0
1200.0,5,12.2716,76.6254,1,8000000.0
1650.0,3,12.2967,76.645,0,8000000.0
1200.0,3,12.2967,76.645,1,8000000.0
1680.0,3,12.3081,76.6387,1,8000000.0
2400.0,3,12.3081,76.6387,1,8000000.0
20.0,4,18.0781,77.5533,0,8000000.0
2700.0,3,18.0781,77.5533,1,8000000.0
1800.0,3,18.0781,77.5533,0,8000000.0
2000.0,5,18.0781,77.5533,0,8000000.0
1850.0,4,18.0781,77.5533,0,8000000.0
2200.0,5,18.0781,77.5533,0,8200000.0
1200.0,2,18.0781,77.5533,1,8500000.0
2064.0,2,18.0781,77.5533,1,8500000.0
1780.0,3,12.2967,76.645,1,8500000.0
1720.0,3,12.2967,76.645,1,8500000.0
1200.0,2,12.2967,76.645,0,8500000.0
1200.0,2,12.3341,76.6282,0,8500000.0
2100.0,4,12.3341,76.6282,0,8500000.0
1950.0,3,12.3341,76.6282,1,8500000.0
1400.0,3,12.3341,76.6282,1,8500000.0
2400.0,3,12.3341,76.6282,1,8500000.0
2200.0,3,12.3341,76.6282,1,8500000.0
2200.0,4,18.0781,77.5533,1,8700000.0
2087.0,3,18.0781,77.5533,1,8800000.0
2400.0,3,18.0781,77.5533,1,9000000.0
1200.0,2,18.0781,77.5533,1,9000000.0
1320.0,4,12.3341,76.6282,0,9000000.0
2400.0,3,12.3081,76.6387,1,9000000.0
1000.0,2,12.3341,76.6282,1,9000000.0
1850.0,2,12.3341,76.6282,1,9000000.0
1850.0,3,18.0781,77.5533,1,9200000.0
4000.0,2,18.0781,77.5533,1,9200000.0
2400.0,3,18.0781,77.5533,0,9500000.0
2200.0,3,18.0781,77.5533,1,9500000.0
2000.0,3,18.0781,77.5533,1,9500000.0
1900.0,3,18.0781,77.5533,1,9500000.0
1962.0,3,18.0781,77.5533,1,9550000.0
2106.0,3,18.0781,77.5533,1,9690000.0
2100.0,3,12.3081,76.6387,1,9700000.0
2000.0,3,12.3081,76.6387,1,9700000.0
1800.0,3,12.3081,76.6387,1,9800000.0
2000.0,3,12.3081,76.6387,1,1.0E7
1200.0,2,12.3081,76.6387,1,1.0E7
1480.0,3,12.3081,76.6387,0,1.0E7
2000.0,3,12.3081,76.6387,0,1.0E7
1900.0,3,12.3081,76.6387,1,1.0E7
1900.0,3,12.3081,76.6387,0,1.0E7
1500.0,2,12.2841,76.6288,0,1.0E7
1850.0,3,12.2841,76.6288,0,1.0E7
1200.0,5,12.2841,76.6288,0,1.02E7
2700.0,2,12.3341,76.6282,1,1.08E7
1750.0,3,18.0781,77.5533,1,1.1E7
2000.0,3,12.3081,76.6387,1,1.1E7
2500.0,3,12.3081,76.6387,1,1.1E7
2100.0,3,12.3081,76.6387,1,1.1E7
1200.0,3,12.3081,76.6387,0,1.1E7
2350.0,3,12.3081,76.6387,1,1.12E7
2000.0,4,12.3081,76.6387,1,1.25E7
2320.0,4,12.3081,76.6387,1,1.3E7
3500.0,3,12.3081,76.6387,1,1.3E7
2400.0,3,12.3341,76.6282,0,1.35E7
900.0,3,12.3341,76.6282,1,1.35E7
900.0,3,12.3341,76.6282,1,1.35E7
2500.0,3,12.3341,76.6282,1,1.4E7
3000.0,5,12.2841,76.6288,0,1.45E7
2800.0,3,12.2967,76.645,0,1.5E7
2000.0,3,12.2967,76.645,1,1.5E7
2400.0,6,12.2967,76.645,0,1.5E7
2400.0,3,12.2967,76.645,0,1.55E7
4200.0,2,12.2967,76.645,0,1.59E7
2700.0,2,12.2967,76.645,1,1.6E7
3500.0,4,18.0781,77.5533,1,1.6E7
3000.0,4,13.3097,76.2591,1,1.6E7
3500.0,4,12.2841,76.6288,1,1.6E7
3417.0,4,12.3253,76.6478,1,1.75E7
3500.0,6,12.3253,76.6478,0,1.75E7
4000.0,4,12.3253,76.6478,0,1.75E7
3300.0,3,12.3081,76.6387,1,2.44E7
2700.0,6,12.3341,76.6282,0,2.5E7
4000.0,2,12.2841,76.6288,1,2.5E7
2800.0,2,12.3341,76.6282,0,2.59E7
3600.0,5,12.3341,76.6282,1,2.75E7
3600.0,5,12.3341,76.6282,1,2.75E7
3600.0,5,12.3341,76.6282,1,2.75E7
4200.0,4,12.3341,76.6282,0,3.8E7
2500.0,3,18.0781,77.5533,1,4.5E7
2900.0,3,18.0781,77.5533,1,1.8E7
2400.0,4,18.0781,77.5533,1,1.8E7
3800.0,2,12.2891,76.6673,0,1.9E7
3500.0,4,12.2891,76.6673,1,2.0E7
2860.0,3,12.3081,76.6387,1,2.0E7
9600.0,3,12.3081,76.6387,1,2.25E7
2300.0,3,18.0781,77.5533,1,2.25E7
4300.0,4,12.3081,76.6387,1,2.3E7
4280.0,5,12.3341,76.6282,1,2.35E7
