@relation house
@attribute housesize numeric
@attribute bedrooms numeric
@attribute lattitude numeric
@attribute longitude numeric
@attribute status numeric
@attribute sellingprice numeric
@data
623.0,2,12.8013,80.0755,1,1810000.0
604.0,1,12.9411,80.151,1,1810000.0
604.0,1,12.9411,80.151,1,1810000.0
604.0,1,12.9411,80.151,1,1810000.0
458.0,1,12.9411,80.151,1,1810000.0
625.0,2,12.8013,80.0755,1,1810000.0
497.0,1,12.9411,80.151,1,1810000.0
600.0,1,13.2087,80.1701,1,1820000.1
600.0,1,13.2087,80.1701,1,1820000.1
505.0,1,13.2087,80.1701,1,1820000.1
589.0,1,13.2087,80.1701,1,1820000.1
589.0,1,13.2087,80.1701,1,1820000.1
521.0,1,13.2087,80.1701,1,1820000.1
629.0,2,12.8013,80.0755,1,1820000.1
677.0,2,12.8013,80.0755,1,1829999.9
677.0,2,13.0464,80.1155,1,1829999.9
436.0,1,13.0178,80.1088,1,1829999.9
510.0,1,13.0791,80.2562,1,1840000.0
459.0,1,13.0791,80.2562,1,1840000.0
510.0,1,13.0791,80.2562,1,1840000.0
565.0,1,13.0791,80.2562,1,1840000.0
836.0,2,13.0791,80.2562,1,1840000.0
836.0,2,13.0791,80.2562,1,1840000.0
836.0,2,13.0791,80.2562,1,1840000.0
836.0,3,13.0791,80.2562,1,1840000.0
558.0,1,13.0791,80.2562,1,1840000.0
837.0,2,13.0791,80.2562,1,1840000.0
577.0,1,13.0791,80.2562,1,1840000.0
837.0,2,13.0791,80.2562,1,1840000.0
595.0,1,13.0791,80.2562,1,1840000.0
444.0,1,12.901,80.2279,0,1840000.0
710.0,2,12.901,80.2279,1,1850000.0
505.0,1,12.901,80.2279,1,1850000.0
700.0,2,12.901,80.2279,1,1850000.0
630.0,2,12.901,80.2279,1,1850000.0
579.0,1,12.901,80.2279,1,1850000.0
639.0,2,12.8013,80.0755,1,1850000.0
589.0,1,12.8013,80.0755,1,1860000.0
470.0,1,12.8013,80.0755,1,1860000.0
590.0,1,12.8013,80.0755,1,1860000.0
590.0,1,12.8013,80.0755,1,1860000.0
538.0,1,12.8013,80.0755,1,1860000.0
715.0,2,12.8013,80.0755,1,1860000.0
930.0,2,12.9673,79.9467,1,1860000.0
677.0,2,13.0464,80.1155,1,1860000.0
677.0,2,13.0464,80.1155,1,1860000.0
677.0,2,13.0464,80.1155,1,1860000.0
532.0,1,12.9007,80.1969,1,1860000.0
532.0,1,12.9007,80.1969,1,1860000.0
847.0,2,13.0791,80.2562,1,1860000.0
544.0,2,13.0791,80.2562,1,1860000.0
532.0,1,12.9007,80.1969,1,1870000.1
575.0,1,12.9007,80.1969,1,1870000.1
535.0,1,12.9007,80.1969,1,1870000.1
551.0,2,12.9007,80.1969,1,1870000.1
645.0,2,13.0464,80.1155,0,1879999.9
536.0,1,13.0464,80.1155,1,1879999.9
855.0,2,13.0791,80.2562,1,1879999.9
570.0,1,12.8265,80.2229,1,1879999.9
570.0,2,12.8265,80.2229,1,1879999.9
570.0,1,13.0464,80.1155,1,1879999.9
855.0,2,13.0791,80.2562,1,1879999.9
724.0,2,12.8013,80.0755,1,1879999.9
569.0,1,12.908,80.1408,1,1879999.9
725.0,2,12.908,80.1408,1,1890000.0
595.0,2,13.0464,80.1155,1,1890000.0
595.0,2,13.0464,80.1155,1,1890000.0
595.0,2,13.0464,80.1155,1,1890000.0
595.0,2,13.0464,80.1155,1,1890000.0
595.0,2,13.0464,80.1155,1,1890000.0
595.0,2,13.0464,80.1155,1,1890000.0
478.0,1,12.9007,80.1969,1,1890000.0
700.0,2,12.9007,80.1969,1,1890000.0
700.0,2,12.9007,80.1969,1,1890000.0
540.0,1,12.9007,80.1969,1,1890000.0
504.0,1,12.9411,80.151,1,1890000.0
862.0,2,13.0791,80.2562,1,1900000.0
677.0,2,13.0464,80.1155,1,1900000.0
677.0,2,13.0464,80.1155,1,1900000.0
575.0,1,12.8265,80.2229,1,1900000.0
575.0,2,12.8265,80.2229,1,1900000.0
558.0,1,13.0791,80.2562,1,1900000.0
500.0,1,13.0791,80.2562,1,1900000.0
655.0,2,12.8914,80.0845,0,1900000.0
444.0,1,12.901,80.2279,0,1900000.0
594.0,2,13.0545,80.0616,0,1900000.0
500.0,1,12.9045,80.1594,0,1900000.0
500.0,1,12.9045,80.1594,0,1900000.0
470.0,1,12.9045,80.1594,1,1900000.0
730.0,2,12.9045,80.1594,1,1900000.0
470.0,1,12.9045,80.1594,1,1900000.0
450.0,1,12.9171,80.1924,0,1900000.0
916.0,2,13.0791,80.2562,1,1900000.0
500.0,2,13.0791,80.2562,1,1900000.0
500.0,1,12.9045,80.1594,0,1900000.0
500.0,1,12.9411,80.151,0,1900000.0
700.0,2,12.8914,80.0845,0,1900000.0
586.0,2,12.845,80.0574,1,1900000.0
605.0,1,12.845,80.0574,1,1900000.0
470.0,1,12.845,80.0574,1,1900000.0
522.0,1,12.845,80.0574,1,1910000.0
578.0,1,13.0464,80.1155,1,1910000.0
578.0,1,13.0464,80.1155,1,1910000.0
595.0,2,13.0464,80.1155,1,1910000.0
429.0,1,13.0303,80.1385,1,1910000.0
429.0,1,13.0303,80.1385,1,1910000.0
595.0,2,13.0464,80.1155,1,1910000.0
595.0,1,13.0464,80.1155,1,1910000.0
595.0,2,13.0464,80.1155,1,1910000.0
595.0,2,13.0464,80.1155,1,1910000.0
427.0,1,13.0464,80.1155,1,1910000.0
578.0,1,13.0464,80.1155,1,1910000.0
562.0,1,13.0464,80.1155,1,1910000.0
546.0,1,12.9007,80.1969,1,1910000.0
503.0,1,12.8821,80.1923,1,1910000.0
580.0,1,12.9045,80.1594,1,1910000.0
640.0,1,12.9411,80.151,1,1920000.1
505.0,1,12.9411,80.151,1,1920000.1
505.0,1,12.9411,80.151,1,1920000.1
505.0,1,12.9411,80.151,1,1920000.1
505.0,1,12.9411,80.151,1,1920000.1
600.0,2,12.9673,79.9467,1,1920000.1
600.0,2,12.9673,79.9467,1,1920000.1
612.0,1,12.9673,79.9467,1,1920000.1
421.0,1,12.9007,80.1969,1,1920000.1
663.0,2,12.8013,80.0755,1,1920000.1
740.0,2,12.8013,80.0755,1,1920000.1
677.0,2,13.0464,80.1155,1,1929999.9
878.0,2,13.0791,80.2562,1,1929999.9
508.0,1,13.0791,80.2562,1,1929999.9
508.0,1,13.1387,80.1337,1,1929999.9
552.0,2,13.0791,80.2562,1,1929999.9
553.0,1,12.9007,80.1969,1,1940000.0
595.0,1,13.0464,80.1155,1,1940000.0
970.0,2,12.9673,79.9467,1,1940000.0
492.0,1,12.9673,79.9467,1,1940000.0
650.0,1,12.9673,79.9467,1,1950000.0
650.0,1,12.9673,79.9467,1,1950000.0
650.0,1,12.9673,79.9467,1,1950000.0
650.0,1,12.9673,79.9467,1,1950000.0
438.0,1,13.0303,80.1385,1,1950000.0
408.0,1,13.0303,80.1385,1,1950000.0
590.0,1,13.0303,80.1385,1,1950000.0
600.0,2,12.9255,80.1014,1,1950000.0
650.0,1,12.9255,80.1014,1,1950000.0
401.0,1,12.9654,80.2017,0,1950000.0
750.0,2,12.9654,80.2017,1,1950000.0
728.0,2,12.9654,80.2017,1,1970000.1
728.0,2,12.9654,80.2017,1,1970000.1
546.0,1,12.9654,80.2017,1,1970000.1
525.0,2,12.9654,80.2017,1,1970000.1
897.0,2,13.0791,80.2562,1,1970000.1
897.0,2,13.0791,80.2562,1,1970000.1
620.0,1,12.9171,80.1924,1,2000000.0
700.0,2,13.0303,80.1385,0,2000000.0
450.0,1,12.9411,80.151,1,2000000.0
437.0,1,12.9411,80.151,0,2000000.0
688.0,2,12.9411,80.151,0,2000000.0
344.0,1,13.0925,80.1372,1,2000000.0
700.0,2,12.8013,80.0755,0,2000000.0
706.0,2,12.8013,80.0755,0,2000000.0
500.0,1,13.0791,80.2562,0,2000000.0
604.0,1,12.901,80.2279,1,2000000.0
416.0,1,13.0303,80.1385,1,1970000.1
470.0,1,13.0303,80.1385,1,1970000.1
483.0,1,12.9171,80.1924,1,1979999.9
480.0,1,12.9171,80.1924,1,1990000.0
750.0,2,12.9171,80.1924,1,1990000.0
738.0,2,12.9171,80.1924,1,1990000.0
738.0,2,12.9171,80.1924,1,1990000.0
475.0,1,12.9171,80.1924,1,2000000.0
500.0,1,12.9171,80.1924,1,2000000.0
483.0,1,12.9171,80.1924,1,2000000.0
650.0,2,12.9673,79.9467,0,2000000.0
677.0,2,12.9673,79.9467,1,2000000.0
604.0,1,12.8265,80.2229,1,2000000.0
800.0,2,12.8265,80.2229,1,2000000.0
670.0,2,12.8265,80.2229,1,2000000.0
700.0,2,12.845,80.0574,0,2000000.0
600.0,1,12.8914,80.0845,1,2000000.0
582.0,2,12.9171,80.1924,0,2000000.0
2000.0,4,12.9171,80.1924,1,2000000.0
690.0,1,12.9171,80.1924,0,2000000.0
643.0,2,12.9171,80.1924,0,2000000.0
338.0,1,12.9171,80.1924,0,2000000.0
500.0,1,12.9654,80.2017,0,2000000.0
650.0,2,12.9654,80.2017,0,2000000.0
500.0,1,12.9654,80.2017,1,2000000.0
575.0,1,13.129,80.1548,1,2000000.0
600.0,1,12.9411,80.151,0,2000000.0
500.0,1,12.9411,80.151,0,2000000.0
530.0,1,12.9411,80.151,0,2000000.0
703.0,1,12.845,80.0574,1,2000000.0
450.0,1,12.9807,80.1882,0,2000000.0
556.0,1,12.9807,80.1882,1,2000000.0
746.0,2,13.129,80.1548,1,2010000.0
421.0,1,12.9007,80.1969,1,2010000.0
916.0,2,13.0791,80.2562,1,2010000.0
421.0,1,12.9007,80.1969,1,2010000.0
916.0,2,13.0791,80.2562,1,2020000.1
916.0,2,13.0791,80.2562,1,2020000.1
775.0,2,13.0791,80.2562,1,2020000.1
695.0,2,13.0464,80.1155,1,2020000.1
695.0,2,13.0464,80.1155,1,2020000.1
695.0,2,13.0464,80.1155,1,2020000.1
505.0,1,13.1143,80.1481,1,2020000.1
675.0,2,13.1143,80.1481,0,2029999.9
460.0,2,13.0464,80.1155,0,2029999.9
780.0,2,13.0464,80.1155,1,2029999.9
606.0,1,13.0464,80.1155,1,2029999.9
526.0,1,13.0464,80.1155,1,2029999.9
634.0,2,13.0464,80.1155,1,2029999.9
600.0,1,13.0464,80.1155,1,2040000.0
600.0,2,13.0464,80.1155,1,2040000.0
600.0,1,13.0464,80.1155,1,2040000.0
601.0,1,13.0464,80.1155,1,2040000.0
659.0,1,13.0464,80.1155,1,2040000.0
659.0,1,13.0464,80.1155,1,2040000.0
601.0,1,13.0464,80.1155,1,2040000.0
717.0,2,13.129,80.1548,1,2040000.0
968.0,2,13.0791,80.2562,1,2040000.0
690.0,1,13.0791,80.2562,0,2050000.0
543.0,1,13.0791,80.2562,0,2050000.0
543.0,1,13.1143,80.1481,0,2050000.0
610.0,1,13.1143,80.1481,0,2050000.0
547.0,2,13.0545,80.1612,1,2050000.0
595.0,1,12.9007,80.1969,1,2050000.0
775.0,2,12.9007,80.1969,1,2050000.0
790.0,2,12.9007,80.1969,1,2050000.0
623.0,2,12.845,80.0574,1,2060000.0
623.0,2,12.845,80.0574,1,2060000.0
664.0,2,12.845,80.0574,1,2060000.0
980.0,2,12.845,80.0574,1,2060000.0
573.0,1,12.845,80.0574,1,2060000.0
573.0,1,12.8914,80.0845,1,2060000.0
573.0,1,12.8914,80.0845,1,2060000.0
573.0,1,12.8914,80.0845,1,2060000.0
573.0,1,12.845,80.0574,1,2060000.0
724.0,2,13.129,80.1548,1,2060000.0
590.0,1,12.8914,80.0845,1,2070000.1
668.0,2,12.845,80.0574,1,2070000.1
715.0,2,13.0464,80.1155,1,2070000.1
717.0,2,13.0464,80.1155,1,2079999.9
630.0,2,12.8821,80.1923,1,2079999.9
640.0,2,12.9255,80.1014,1,2079999.9
520.0,1,13.0101,80.1492,1,2079999.9
650.0,1,13.0101,80.1492,1,2079999.9
612.0,2,13.0101,80.1492,1,2079999.9
485.0,1,13.0101,80.1492,1,2090000.0
596.0,2,13.0101,80.1492,1,2090000.0
596.0,1,12.9007,80.1969,1,2090000.0
596.0,1,12.9007,80.1969,1,2090000.0
580.0,1,13.0791,80.2562,1,2090000.0
580.0,1,13.0791,80.2562,1,2090000.0
606.0,1,13.0791,80.2562,1,2090000.0
626.0,1,12.8536,80.2073,1,2100000.0
600.0,2,12.9403,80.1785,1,2100000.0
600.0,2,12.9403,80.1785,1,2100000.0
600.0,1,12.9403,80.1785,1,2100000.0
540.0,1,12.908,80.1408,0,2100000.0
584.0,1,12.908,80.1408,1,2100000.0
558.0,1,13.0178,80.1088,1,2100000.0
700.0,2,13.0178,80.1088,1,2100000.0
750.0,2,13.0178,80.1088,1,2100000.0
806.0,2,12.845,80.0574,1,2100000.0
659.0,1,12.845,80.0574,1,2100000.0
500.0,1,12.845,80.0574,1,2100000.0
590.0,1,12.9171,80.1924,1,2100000.0
725.0,1,12.9171,80.1924,1,2100000.0
510.0,1,12.9654,80.2017,0,2100000.0
750.0,2,12.9654,80.2017,1,2100000.0
529.0,2,12.9654,80.2017,1,2100000.0
511.0,1,12.9403,80.1785,1,2100000.0
750.0,1,12.9403,80.1785,1,2100000.0
515.0,1,10.4712,79.5753,1,2100000.0
836.0,2,10.4712,79.5753,1,2100000.0
529.0,2,10.4712,79.5753,1,2100000.0
472.0,1,13.0303,80.1385,1,2100000.0
713.0,2,12.8821,80.1923,1,2100000.0
554.0,1,12.8821,80.1923,1,2110000.0
660.0,2,12.8821,80.1923,1,2110000.0
768.0,2,12.8821,80.1923,1,2110000.0
815.0,2,12.8821,80.1923,1,2120000.0
800.0,2,12.8821,80.1923,1,2120000.0
590.0,1,12.9007,80.1969,1,2120000.0
668.0,2,12.9673,79.9467,1,2120000.0
442.0,1,12.9325,80.1427,1,2120000.0
442.0,1,12.9325,80.1427,1,2120000.0
566.0,2,13.0545,80.1612,1,2120000.0
590.0,1,13.0545,80.1612,1,2120000.0
590.0,1,12.9007,80.1969,1,2120000.0
590.0,1,12.9007,80.1969,1,2120000.0
968.0,2,13.0791,80.2562,1,2130000.0
592.0,1,13.0791,80.2562,1,2130000.0
735.0,2,13.0464,80.1155,1,2130000.0
820.0,2,13.0464,80.1155,1,2130000.0
736.0,2,13.0464,80.1155,1,2130000.0
518.0,1,13.0464,80.1155,1,2140000.0
542.0,1,12.9007,80.1969,1,2140000.0
542.0,1,12.9007,80.1969,1,2140000.0
536.0,1,12.9007,80.1969,1,2140000.0
660.0,2,12.9255,80.1014,1,2150000.0
596.0,1,12.9255,80.1014,1,2150000.0
477.0,1,12.9437,80.1862,1,2150000.0
659.0,2,12.9437,80.1862,1,2150000.0
659.0,2,12.9437,80.1862,1,2150000.0
