@relation house
@attribute housesize numeric
@attribute bedrooms numeric
@attribute lattitude numeric
@attribute longitude numeric
@attribute status numeric
@attribute sellingprice numeric
@data
496.0,1,22.6416,88.4545,1,970000.0
481.0,1,22.6416,88.4545,1,970000.0
481.0,1,22.6416,88.4545,1,970000.0
498.0,1,22.6416,88.4545,1,980000.0
498.0,1,22.6416,88.4545,1,980000.0
440.0,1,22.6416,88.4545,1,1000000.0
400.0,1,22.6817,88.3849,1,1000000.0
460.0,1,22.5955,88.4357,0,1000000.0
400.0,1,22.5955,88.4357,1,1000000.0
350.0,1,22.5955,88.4357,1,1000000.0
380.0,1,22.5955,88.4357,1,1000000.0
450.0,1,22.7003,88.3753,1,1000000.0
422.0,1,22.6374,88.3705,0,1000000.0
500.0,2,22.5726,88.3639,0,1000000.0
450.0,1,22.496,88.3703,0,1000000.0
455.0,1,22.6374,88.3705,0,1000000.0
500.0,1,22.7003,88.3753,1,1000000.0
370.0,1,22.7003,88.3753,1,1000000.0
500.0,2,22.517,88.3658,0,1000000.0
800.0,2,22.517,88.3658,0,1000000.0
435.0,1,22.6925,88.4654,1,1000000.0
418.0,1,22.6925,88.4654,1,1020000.0
310.0,1,22.6037,88.4142,1,1030000.0
541.0,1,22.7228,88.4806,1,1030000.0
481.0,1,22.6416,88.4545,1,1030000.0
481.0,1,22.6416,88.4545,1,1030000.0
481.0,1,22.6416,88.4545,1,1030000.0
398.0,1,22.4491,88.3915,1,1030000.0
414.0,1,22.4491,88.3915,1,1039999.94
348.0,1,22.4491,88.3915,1,1039999.94
418.0,1,22.4491,88.3915,1,1050000.0
524.0,2,22.4531,88.3025,1,1050000.0
524.0,2,22.4616,88.3062,1,1050000.0
524.0,2,22.4616,88.3062,1,1050000.0
400.0,1,22.5059,88.3361,0,1050000.0
350.0,1,22.5955,88.4357,0,1050000.0
460.0,1,22.517,88.3658,1,1050000.0
500.0,1,22.7003,88.3753,1,1050000.0
480.0,1,22.7003,88.3753,1,1050000.0
407.0,1,22.4392,88.3958,0,1050000.0
450.0,1,22.4392,88.3958,1,1050000.0
398.0,1,22.4491,88.3915,1,1050000.0
450.0,1,22.6982,88.3895,1,1060000.0
409.0,1,22.6982,88.3895,1,1060000.0
430.0,1,22.6683,88.3678,1,1080000.0
470.0,1,22.6636,88.4273,1,1080000.0
470.0,1,22.6636,88.4273,1,1080000.0
420.0,1,22.6521,88.4191,0,1090000.0
455.0,1,22.6521,88.4191,1,1090000.0
260.0,1,22.496,88.3703,0,1090000.0
450.0,1,22.496,88.3703,1,1100000.0
600.0,1,22.496,88.3703,1,1100000.0
386.0,1,22.517,88.3658,1,1100000.0
350.0,1,22.5955,88.4357,0,1100000.0
350.0,1,22.5955,88.4357,0,1100000.0
530.0,2,22.5955,88.4357,0,1100000.0
350.0,1,22.4836,88.4128,0,1100000.0
450.0,1,22.485,88.3664,0,1100000.0
380.0,1,22.5683,88.5106,0,1100000.0
500.0,1,22.5955,88.4357,0,1100000.0
450.0,2,22.5955,88.4357,1,1100000.0
500.0,1,22.5132,88.4018,1,1100000.0
400.0,1,22.517,88.3658,1,1100000.0
460.0,1,22.4796,88.3586,0,1100000.0
440.0,1,22.6272,88.4331,1,1100000.0
320.0,1,22.6272,88.4331,0,1100000.0
550.0,1,22.6272,88.4331,1,1100000.0
500.0,1,22.6272,88.4331,0,1100000.0
380.0,1,22.6272,88.4331,1,1100000.0
550.0,2,22.7003,88.3753,1,1100000.0
450.0,1,22.4718,88.3846,1,1100000.0
350.0,1,22.4718,88.3846,0,1100000.0
700.0,2,22.4718,88.3846,1,1100000.0
500.0,2,22.517,88.3658,0,1100000.0
450.0,1,22.4696,88.3631,1,1100000.0
363.0,1,22.4696,88.3631,1,1110000.0
400.0,1,22.4696,88.3631,1,1120000.0
467.0,1,22.6925,88.4654,1,1120000.0
513.0,1,22.6925,88.4654,1,1130000.0
301.0,1,22.6416,88.4545,1,1130000.0
420.0,1,22.6521,88.4191,0,1130000.0
520.0,1,22.7003,88.3753,1,1140000.0
520.0,1,22.7003,88.3753,1,1140000.0
441.0,1,22.6683,88.3678,1,1150000.0
450.0,1,22.6683,88.3678,1,1150000.0
300.0,1,22.517,88.3658,0,1150000.0
435.0,1,22.4826,88.2826,0,1150000.0
500.0,1,22.5132,88.4018,0,1150000.0
490.0,2,22.4924,88.4086,1,1150000.0
380.0,1,22.517,88.3658,1,1150000.0
470.0,1,22.517,88.3658,1,1150000.0
750.0,2,22.7228,88.4806,1,1150000.0
480.0,1,22.5955,88.4357,0,1150000.0
450.0,1,22.5955,88.4357,1,1150000.0
450.0,1,22.5955,88.4357,1,1150000.0
400.0,1,22.6521,88.4191,0,1150000.0
400.0,1,22.6521,88.4191,1,1150000.0
700.0,2,22.6982,88.3895,0,1150000.0
1150.0,2,22.6982,88.3895,0,1150000.0
625.0,2,22.4531,88.3025,1,1150000.0
501.0,1,22.4531,88.3025,1,1150000.0
502.0,1,22.4531,88.3025,1,1150000.0
526.0,1,22.7003,88.3753,1,1160000.0
504.0,1,22.7003,88.3753,1,1160000.0
580.0,2,22.6817,88.3849,1,1160000.0
506.0,1,22.6817,88.3849,1,1160000.0
556.0,2,22.6817,88.3849,1,1170000.0
450.0,1,22.6817,88.3849,1,1170000.0
310.0,1,22.6416,88.4545,1,1170000.0
378.0,1,22.6416,88.4545,0,1180000.0
400.0,1,22.6416,88.4545,1,1180000.0
455.0,1,22.6925,88.4654,1,1180000.0
370.0,1,22.6925,88.4654,1,1180000.0
650.0,2,22.3644,88.3388,1,1190000.0
425.0,1,22.5132,88.4018,1,1190000.0
310.0,1,22.5132,88.4018,1,1190000.0
568.0,2,22.5132,88.4018,1,1190000.0
610.0,2,22.4616,88.3062,1,1200000.0
670.0,2,22.8323,88.3968,1,1200000.0
600.0,2,22.8323,88.3968,0,1200000.0
650.0,2,22.3644,88.3388,0,1200000.0
450.0,1,22.5683,88.5106,0,1200000.0
525.0,1,22.4981,88.3108,0,1200000.0
400.0,1,22.4981,88.3108,0,1200000.0
440.0,1,22.4981,88.3108,0,1200000.0
400.0,1,22.5132,88.4018,0,1200000.0
500.0,1,22.4824,88.3871,1,1200000.0
300.0,1,22.5056,88.3904,1,1200000.0
400.0,1,22.4461,88.3713,1,1200000.0
500.0,1,22.5955,88.4357,0,1200000.0
476.0,1,22.5955,88.4357,1,1200000.0
500.0,1,22.5955,88.4357,1,1200000.0
600.0,2,22.7003,88.3753,1,1200000.0
400.0,1,22.6521,88.4191,0,1200000.0
646.0,2,22.7228,88.4806,0,1200000.0
646.0,2,22.7228,88.4806,0,1200000.0
469.0,1,22.7228,88.4806,1,1200000.0
600.0,1,22.7228,88.4806,1,1200000.0
376.0,1,22.6416,88.4545,0,1200000.0
850.0,2,22.6416,88.4545,0,1200000.0
500.0,1,22.517,88.3658,1,1200000.0
430.0,1,22.5955,88.4357,0,1200000.0
500.0,2,22.4824,88.3871,1,1200000.0
460.0,1,22.7228,88.4806,0,1200000.0
650.0,2,22.3644,88.3388,1,1200000.0
600.0,2,22.7003,88.3753,1,1200000.0
440.0,1,22.5683,88.5106,0,1200000.0
540.0,2,22.5683,88.5106,1,1200000.0
685.0,2,22.5726,88.3639,0,1200000.0
700.0,2,22.5726,88.3639,1,1200000.0
550.0,2,22.5726,88.3639,1,1200000.0
450.0,1,22.5726,88.3639,1,1200000.0
500.0,2,22.5059,88.3361,0,1200000.0
547.0,2,22.6925,88.4654,1,1200000.0
560.0,2,22.4897,88.3895,1,1210000.0
455.0,2,22.4897,88.3895,1,1210000.0
431.0,1,22.4897,88.3895,1,1210000.0
431.0,1,22.4897,88.3895,1,1210000.0
550.0,2,22.6636,88.4273,1,1210000.0
418.0,1,22.6636,88.4273,1,1210000.0
578.0,2,22.6636,88.4273,1,1210000.0
450.0,1,22.5955,88.4357,1,1220000.0
507.0,1,22.5955,88.4357,1,1220000.0
420.0,1,22.5955,88.4357,1,1220000.0
420.0,1,22.4981,88.3108,0,1220000.0
509.0,2,22.6225,88.414,1,1220000.0
470.0,1,22.6225,88.414,1,1220000.0
612.0,2,22.4531,88.3025,1,1220000.0
612.0,2,22.4616,88.3062,1,1220000.0
471.0,1,22.4616,88.3062,1,1220000.0
500.0,1,22.4616,88.3062,1,1230000.0
350.0,1,22.6272,88.4331,1,1230000.0
350.0,1,22.6272,88.4331,0,1230000.0
615.0,2,22.7228,88.4806,1,1230000.0
616.0,2,22.7228,88.4806,1,1230000.0
495.0,1,22.4491,88.3915,1,1240000.0
509.0,1,22.4491,88.3915,1,1250000.0
570.0,1,22.4602,88.3644,1,1250000.0
480.0,1,22.4824,88.3871,1,1250000.0
460.0,1,22.517,88.3658,1,1250000.0
510.0,1,22.517,88.3658,1,1250000.0
500.0,2,22.517,88.3658,1,1250000.0
530.0,2,22.656,88.3675,0,1250000.0
500.0,1,22.5955,88.4357,0,1250000.0
475.0,1,22.5955,88.4357,1,1250000.0
520.0,2,22.5337,88.3902,0,1250000.0
375.0,1,22.4981,88.3108,1,1250000.0
500.0,2,22.4981,88.3108,1,1250000.0
450.0,1,22.4981,88.3108,0,1250000.0
650.0,2,22.3644,88.3388,0,1250000.0
628.0,2,22.7228,88.4806,1,1260000.0
503.0,1,22.7228,88.4806,1,1260000.0
420.0,1,22.4696,88.3631,1,1260000.0
600.0,1,22.7003,88.3753,1,1260000.0
435.0,1,22.7003,88.3753,1,1260000.0
425.0,1,22.7003,88.3753,1,1270000.0
510.0,1,22.4696,88.3631,1,1280000.0
510.0,1,22.4981,88.3108,1,1280000.0
510.0,1,22.4981,88.3108,1,1280000.0
500.0,1,22.6521,88.4191,0,1280000.0
401.0,1,22.4491,88.3915,1,1280000.0
460.0,1,22.4491,88.3915,1,1290000.0
550.0,1,22.4491,88.3915,1,1290000.0
517.0,1,22.4125,88.4186,1,1290000.0
550.0,1,22.4125,88.4186,1,1290000.0
650.0,2,22.3644,88.3388,0,1300000.0
550.0,2,22.6041,88.3853,0,1300000.0
500.0,1,22.5059,88.3361,1,1300000.0
525.0,1,22.5059,88.3361,0,1300000.0
450.0,1,22.5059,88.3361,1,1300000.0
650.0,2,22.5059,88.3361,0,1300000.0
450.0,2,22.4696,88.3631,0,1300000.0
471.0,2,22.4696,88.3631,1,1300000.0
480.0,1,22.4696,88.3631,0,1300000.0
500.0,1,22.4981,88.3108,0,1300000.0
508.0,2,22.5955,88.4357,0,1300000.0
500.0,1,22.5132,88.4018,1,1300000.0
320.0,1,22.5132,88.4018,1,1300000.0
500.0,1,22.4696,88.3631,0,1300000.0
450.0,1,22.5765,88.4796,1,1300000.0
650.0,2,22.7003,88.3753,1,1300000.0
650.0,2,22.7228,88.4806,0,1300000.0
405.0,1,22.6416,88.4545,0,1300000.0
651.0,2,22.3644,88.3388,0,1300000.0
430.0,2,22.3644,88.3388,1,1300000.0
600.0,2,22.3644,88.3388,1,1300000.0
650.0,2,22.6982,88.3895,1,1300000.0
390.0,1,22.6982,88.3895,1,1300000.0
508.0,2,22.5955,88.4357,0,1300000.0
734.0,2,22.5867,88.4171,0,1300000.0
465.0,1,22.517,88.3658,1,1300000.0
476.0,1,22.6416,88.4545,1,1310000.0
460.0,1,22.6416,88.4545,1,1310000.0
445.0,1,22.4836,88.4128,1,1310000.0
550.0,1,22.7228,88.4806,1,1320000.0
600.0,2,22.5319,88.3039,1,1320000.0
440.0,1,22.5319,88.3039,1,1320000.0
400.0,1,22.5319,88.3039,1,1320000.0
410.0,1,22.4392,88.3958,1,1320000.0
551.0,1,22.4392,88.3958,1,1320000.0
390.0,1,22.496,88.3703,0,1330000.0
530.0,2,22.6656,88.3792,1,1330000.0
510.0,1,22.517,88.3658,1,1330000.0
1000.0,2,22.6521,88.4191,0,1330000.0
459.0,1,22.5955,88.4357,1,1330000.0
459.0,1,22.5955,88.4357,1,1330000.0
469.0,1,22.5955,88.4357,1,1330000.0
675.0,2,22.6416,88.4545,1,1330000.0
675.0,2,22.6416,88.4545,1,1330000.0
580.0,1,22.6416,88.4545,1,1330000.0
469.0,1,22.4826,88.2826,1,1340000.0
537.0,2,22.4826,88.2826,1,1340000.0
537.0,2,22.5765,88.4796,1,1340000.0
537.0,1,22.5765,88.4796,1,1340000.0
672.0,2,22.7228,88.4806,1,1340000.0
482.0,1,22.6416,88.4545,1,1350000.0
650.0,2,22.3644,88.3388,0,1350000.0
500.0,1,22.4696,88.3631,1,1350000.0
660.0,2,22.4924,88.4086,1,1350000.0
435.0,1,22.4924,88.4086,1,1350000.0
650.0,2,22.3644,88.3388,0,1350000.0
450.0,1,22.4796,88.3586,0,1350000.0
482.0,1,22.6416,88.4545,1,1350000.0
500.0,2,22.6037,88.4142,0,1350000.0
450.0,1,22.5955,88.4357,0,1350000.0
650.0,2,22.6982,88.3895,1,1350000.0
465.0,1,22.6982,88.3895,0,1350000.0
650.0,2,22.3644,88.3388,0,1350000.0
500.0,1,22.6374,88.3705,0,1350000.0
377.0,1,22.5683,88.5106,0,1350000.0
330.0,1,22.5337,88.3675,0,1350000.0
330.0,1,22.5337,88.3675,0,1350000.0
330.0,1,22.5337,88.3675,0,1350000.0
650.0,2,22.3644,88.3388,0,1350000.0
700.0,3,22.4531,88.3025,1,1350000.0
541.0,1,22.4531,88.3025,1,1350000.0
502.0,1,22.517,88.3658,1,1360000.0
425.0,1,22.517,88.3658,1,1360000.0
620.0,2,22.6982,88.3895,1,1360000.0
581.0,2,22.6982,88.3895,1,1370000.0
488.0,1,22.6272,88.4331,1,1370000.0
651.0,2,22.6272,88.4331,1,1370000.0
507.0,2,22.6272,88.4331,1,1370000.0
560.0,1,22.6272,88.4331,1,1370000.0
560.0,1,22.6272,88.4331,1,1370000.0
650.0,2,22.3644,88.3388,0,1380000.0
550.0,1,22.4125,88.4186,1,1380000.0
510.0,1,22.4696,88.3631,1,1380000.0
530.0,1,22.4491,88.3915,1,1380000.0
660.0,2,22.4602,88.3644,1,1380000.0
657.0,2,22.4602,88.3644,1,1380000.0
410.0,1,22.4392,88.3958,1,1380000.0
460.0,1,22.4696,88.3631,1,1380000.0
600.0,2,22.6416,88.4545,1,1380000.0
425.0,1,22.4491,88.3915,1,1380000.0
478.0,1,22.6225,88.414,1,1390000.0
463.0,1,22.4826,88.2826,1,1390000.0
537.0,1,22.6416,88.4545,1,1400000.0
582.0,2,22.6225,88.414,1,1400000.0
650.0,2,22.6225,88.414,1,1400000.0
583.0,2,22.6225,88.414,1,1400000.0
549.0,1,22.5651,88.2837,1,1400000.0
520.0,2,22.6374,88.3705,1,1400000.0
598.0,2,22.6374,88.3705,1,1400000.0
454.0,1,22.5132,88.4018,1,1400000.0
650.0,2,22.5132,88.4018,1,1400000.0
350.0,1,22.4696,88.3631,1,1400000.0
650.0,2,22.3644,88.3388,0,1400000.0
700.0,2,22.6037,88.4142,1,1400000.0
400.0,1,22.8323,88.3968,1,1400000.0
450.0,1,22.8323,88.3968,0,1400000.0
400.0,1,22.517,88.3658,1,1400000.0
560.0,2,22.517,88.3658,1,1400000.0
500.0,1,22.517,88.3658,1,1400000.0
550.0,1,22.517,88.3658,0,1400000.0
527.0,2,22.496,88.3703,0,1400000.0
362.0,1,22.5683,88.5106,0,1400000.0
494.0,1,22.5025,88.2397,0,1400000.0
640.0,2,22.6925,88.4654,1,1400000.0
450.0,1,22.4616,88.3062,1,1400000.0
450.0,1,22.4616,88.3062,1,1400000.0
430.0,1,22.4616,88.3062,0,1400000.0
500.0,1,22.4616,88.3062,1,1400000.0
500.0,1,22.5955,88.4357,1,1400000.0
734.0,2,22.6416,88.4545,1,1400000.0
480.0,1,22.6272,88.4331,0,1400000.0
400.0,1,22.5683,88.5106,0,1400000.0
400.0,1,22.5683,88.5106,0,1400000.0
500.0,1,22.5683,88.5106,1,1400000.0
300.0,1,22.5683,88.5106,0,1400000.0
556.0,1,22.5683,88.5106,1,1400000.0
649.0,2,22.3644,88.3388,0,1400000.0
480.0,1,22.4696,88.3631,1,1400000.0
380.0,1,22.4696,88.3631,0,1400000.0
450.0,1,22.6416,88.4545,0,1400000.0
456.0,1,22.4897,88.3895,0,1400000.0
750.0,2,22.4924,88.4086,1,1400000.0
500.0,1,22.4824,88.3871,0,1400000.0
550.0,2,22.4824,88.3871,1,1400000.0
570.0,2,22.4824,88.3871,1,1400000.0
750.0,2,22.4824,88.3871,1,1400000.0
417.0,1,22.4824,88.3871,1,1400000.0
840.0,2,22.6982,88.3895,0,1400000.0
540.0,1,22.6982,88.3895,1,1400000.0
502.0,1,22.517,88.3658,1,1410000.0
485.0,1,22.4836,88.4128,1,1410000.0
521.0,1,22.5059,88.3361,1,1410000.0
563.0,2,22.6416,88.4545,1,1410000.0
704.0,2,22.4531,88.3025,1,1410000.0
704.0,2,22.4616,88.3062,1,1410000.0
440.0,1,22.4616,88.3062,1,1410000.0
640.0,2,22.4616,88.3062,1,1410000.0
503.0,2,22.4616,88.3062,1,1410000.0
587.0,2,22.6908,88.44,1,1410000.0
671.0,2,22.6908,88.44,1,1410000.0
600.0,2,22.5765,88.4796,1,1410000.0
468.0,1,22.517,88.3658,1,1410000.0
421.0,1,22.517,88.3658,1,1410000.0
674.0,2,22.517,88.3658,1,1420000.0
674.0,2,22.517,88.3658,1,1420000.0
674.0,2,22.517,88.3658,1,1420000.0
472.0,2,22.517,88.3658,1,1420000.0
545.0,1,22.517,88.3658,1,1420000.0
545.0,1,22.517,88.3658,1,1420000.0
675.0,2,22.6416,88.4545,1,1420000.0
675.0,2,22.6416,88.4545,1,1420000.0
520.0,1,22.6191,88.3795,1,1420000.0
570.0,2,22.5955,88.4357,1,1430000.0
750.0,2,22.6416,88.4545,1,1430000.0
780.0,2,22.4924,88.4086,1,1430000.0
500.0,1,22.5955,88.4357,1,1430000.0
570.0,1,22.5955,88.4357,1,1430000.0
594.0,2,22.6225,88.414,1,1430000.0
594.0,1,22.6925,88.4654,1,1430000.0
510.0,1,22.6982,88.3895,1,1430000.0
510.0,1,22.5955,88.4357,1,1430000.0
540.0,2,22.6416,88.4545,1,1430000.0
530.0,1,22.6416,88.4545,1,1430000.0
532.0,2,22.6416,88.4545,0,1440000.0
479.0,1,22.6636,88.4273,1,1440000.0
626.0,2,22.6982,88.3895,1,1440000.0
600.0,2,22.6656,88.3792,1,1440000.0
600.0,2,22.6656,88.3792,1,1440000.0
480.0,1,22.4836,88.4128,1,1440000.0
720.0,2,22.6982,88.3895,1,1440000.0
600.0,2,22.517,88.3658,1,1440000.0
450.0,1,22.5955,88.4357,1,1440000.0
450.0,1,22.5955,88.4357,1,1440000.0
600.0,1,22.6925,88.4654,1,1440000.0
720.0,2,22.7003,88.3753,1,1440000.0
450.0,1,22.4491,88.3915,1,1440000.0
417.0,1,22.4491,88.3915,1,1440000.0
660.0,2,22.4602,88.3644,1,1450000.0
724.0,2,22.7228,88.4806,1,1450000.0
630.0,2,22.6416,88.4545,1,1450000.0
500.0,2,22.6416,88.4545,1,1450000.0
405.0,2,22.4824,88.3871,0,1450000.0
725.0,2,22.7228,88.4806,1,1450000.0
500.0,2,22.7228,88.4806,1,1450000.0
650.0,2,22.7674,88.3883,0,1450000.0
520.0,1,22.4981,88.3108,1,1450000.0
600.0,2,22.5726,88.3639,0,1450000.0
670.0,2,22.5132,88.4018,1,1450000.0
898.0,3,22.7228,88.4806,0,1450000.0
560.0,2,22.5955,88.4357,1,1450000.0
675.0,2,22.6416,88.4545,1,1450000.0
675.0,2,22.6416,88.4545,1,1450000.0
440.0,1,22.6521,88.4191,1,1450000.0
726.0,2,22.7228,88.4806,1,1450000.0
404.0,1,22.4696,88.3631,1,1450000.0
662.0,2,22.4696,88.3631,1,1460000.0
520.0,1,22.4696,88.3631,1,1460000.0
530.0,1,22.4836,88.4128,1,1460000.0
596.0,2,22.6374,88.3705,1,1460000.0
487.0,1,22.4836,88.4128,1,1460000.0
731.0,2,22.4531,88.3025,1,1460000.0
731.0,2,22.4616,88.3062,1,1460000.0
610.0,2,22.6982,88.3895,1,1460000.0
600.0,2,22.6817,88.3849,1,1470000.0
490.0,1,22.8323,88.3968,1,1470000.0
525.0,1,22.4696,88.3631,1,1470000.0
455.0,1,22.4696,88.3631,1,1480000.0
435.0,1,22.656,88.3675,1,1480000.0
741.0,2,22.7228,88.4806,1,1480000.0
660.0,2,22.4125,88.4186,0,1480000.0
742.0,2,22.4125,88.4186,1,1480000.0
742.0,2,22.4125,88.4186,1,1480000.0
550.0,1,22.4696,88.3631,1,1490000.0
521.0,1,22.4696,88.3631,1,1490000.0
550.0,2,22.6374,88.3705,1,1490000.0
725.0,2,22.7003,88.3753,1,1490000.0
438.0,1,22.4696,88.3631,1,1490000.0
623.0,1,22.4696,88.3631,1,1500000.0
680.0,2,22.4696,88.3631,1,1500000.0
748.0,2,22.7228,88.4806,1,1500000.0
505.0,1,22.5955,88.4357,1,1500000.0
480.0,1,22.4683,88.3089,1,1500000.0
650.0,2,22.4683,88.3089,1,1500000.0
620.0,2,22.4616,88.3062,1,1500000.0
550.0,2,22.4616,88.3062,0,1500000.0
850.0,2,22.7228,88.4806,0,1500000.0
670.0,2,22.6191,88.3795,1,1500000.0
600.0,2,22.6191,88.3795,0,1500000.0
616.0,2,22.6191,88.3795,1,1500000.0
580.0,2,22.6982,88.3895,0,1500000.0
750.0,2,22.6982,88.3895,1,1500000.0
362.0,1,22.5683,88.5106,0,1500000.0
500.0,1,22.4981,88.3108,1,1500000.0
600.0,2,22.4981,88.3108,1,1500000.0
600.0,2,22.4981,88.3108,1,1500000.0
550.0,2,22.6061,88.3954,1,1500000.0
600.0,2,22.6061,88.3954,1,1500000.0
600.0,2,22.6061,88.3954,1,1500000.0
450.0,1,22.6061,88.3954,0,1500000.0
550.0,1,22.6061,88.3954,0,1500000.0
500.0,1,22.6061,88.3954,1,1500000.0
450.0,1,22.6061,88.3954,0,1500000.0
500.0,2,22.6061,88.3954,0,1500000.0
500.0,1,22.6061,88.3954,1,1500000.0
497.0,1,22.6416,88.4545,1,1500000.0
500.0,1,22.6416,88.4545,1,1500000.0
600.0,2,22.5955,88.4357,1,1500000.0
535.0,2,22.5132,88.4018,0,1500000.0
650.0,2,22.4789,88.3731,0,1500000.0
400.0,1,22.5059,88.3361,1,1500000.0
500.0,2,22.5059,88.3361,0,1500000.0
500.0,1,22.4718,88.3846,1,1500000.0
420.0,1,22.5059,88.3361,0,1500000.0
550.0,2,22.496,88.3703,0,1500000.0
456.0,1,22.5132,88.4018,0,1500000.0
600.0,2,22.4718,88.3846,1,1500000.0
500.0,1,22.5765,88.4796,1,1500000.0
750.0,2,22.5765,88.4796,1,1500000.0
610.0,2,22.5955,88.4357,1,1500000.0
680.0,2,22.3644,88.3388,1,1500000.0
520.0,1,22.4981,88.3108,1,1500000.0
500.0,1,22.5132,88.4018,1,1500000.0
550.0,1,22.5132,88.4018,0,1500000.0
700.0,2,22.6374,88.3705,1,1500000.0
900.0,2,22.6925,88.4654,0,1500000.0
500.0,1,22.5176,88.384,0,1500000.0
425.0,1,22.5906,88.5045,0,1500000.0
470.0,1,22.517,88.3658,0,1500000.0
507.0,1,22.4824,88.3871,1,1500000.0
500.0,1,22.4824,88.3871,0,1500000.0
500.0,1,22.4824,88.3871,0,1500000.0
500.0,1,22.4824,88.3871,1,1500000.0
564.0,1,22.4824,88.3871,0,1500000.0
720.0,2,22.4826,88.2826,0,1500000.0
500.0,1,22.4826,88.2826,1,1500000.0
482.0,1,22.6416,88.4545,1,1500000.0
450.0,1,22.5955,88.4357,1,1500000.0
425.0,1,22.5683,88.5106,1,1500000.0
782.0,2,22.4924,88.4086,1,1500000.0
600.0,2,22.4924,88.4086,1,1500000.0
450.0,1,22.4924,88.4086,1,1500000.0
734.0,2,22.5683,88.5106,1,1500000.0
500.0,1,22.5683,88.5106,0,1500000.0
300.0,1,22.4915,88.4022,0,1500000.0
433.0,1,22.4915,88.4022,0,1500000.0
500.0,2,22.5059,88.3361,0,1500000.0
433.0,1,22.6037,88.4142,0,1500000.0
450.0,2,22.6037,88.4142,1,1500000.0
602.0,2,22.4491,88.3915,1,1500000.0
675.0,2,22.4981,88.3108,0,1500000.0
700.0,2,22.4981,88.3108,0,1500000.0
420.0,1,22.4981,88.3108,0,1500000.0
545.0,2,22.5132,88.4018,1,1500000.0
500.0,1,22.5132,88.4018,1,1500000.0
676.0,2,22.6925,88.4654,0,1500000.0
